start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,datetime
1676314800000,16.95,25.33642322,0.07844386,0.11721035,2023-02-13 19:00:00+00:00
1676318400000,17.09,31.21146784,0.07889144,0.14398552,2023-02-13 20:00:00+00:00
1676322000000,13.49,22.34417197,0.06241175,0.1033334,2023-02-13 21:00:00+00:00
1676325600000,8.94,12.53403265,0.04131168,0.05791006,2023-02-13 22:00:00+00:00
1676329200000,15.17,26.53231077,0.06967034,0.12178976,2023-02-13 23:00:00+00:00
1676332800000,16.0,33.18080616,0.073604,0.15251936,2023-02-14 00:00:00+00:00
1676336400000,13.54,31.29771841,0.06237588,0.14406393,2023-02-14 01:00:00+00:00
1676340000000,15.76,30.96526992,0.07257245,0.14249061,2023-02-14 02:00:00+00:00
1676343600000,14.22,31.70663244,0.06552869,0.14599295,2023-02-14 03:00:00+00:00
1676347200000,16.97,40.94941171,0.07818493,0.1884555,2023-02-14 04:00:00+00:00
1676350800000,16.49,36.39574199,0.07590253,0.16737404,2023-02-14 05:00:00+00:00
1676354400000,15.5,32.09503606,0.07128397,0.14749132,2023-02-14 06:00:00+00:00
1676358000000,15.88,30.57742464,0.07294951,0.14037167,2023-02-14 07:00:00+00:00
1676361600000,16.47,34.41538698,0.07591639,0.15850217,2023-02-14 08:00:00+00:00
1676365200000,14.07,32.49780507,0.06449073,0.14882991,2023-02-14 09:00:00+00:00
1676368800000,13.3,37.24485717,0.06098263,0.17058613,2023-02-14 10:00:00+00:00
1676372400000,10.36,34.58219308,0.04750156,0.15838646,2023-02-14 11:00:00+00:00
1676376000000,9.85,17.40545536,0.04506087,0.07959735,2023-02-14 12:00:00+00:00
1676379600000,11.79,22.66720387,0.05428154,0.10430828,2023-02-14 13:00:00+00:00
1676383200000,12.56,23.80271854,0.05645606,0.10693699,2023-02-14 14:00:00+00:00
1676386800000,9.95,17.20494327,0.04514222,0.07803153,2023-02-14 15:00:00+00:00
1676390400000,7.4,22.74466876,0.03362359,0.10327353,2023-02-14 16:00:00+00:00
1676394000000,9.6,27.32149309,0.0435371,0.12380652,2023-02-14 17:00:00+00:00
1676397600000,9.51,27.85213943,0.04300414,0.12584268,2023-02-14 18:00:00+00:00
1676401200000,9.41,17.9068074,0.04237088,0.08059903,2023-02-14 19:00:00+00:00
1676404800000,11.1,17.98928769,0.04988105,0.08081502,2023-02-14 20:00:00+00:00
1676408400000,11.17,17.10704991,0.05022225,0.07689571,2023-02-14 21:00:00+00:00
1676412000000,6.59,15.00867522,0.02970115,0.06761849,2023-02-14 22:00:00+00:00
1676415600000,6.43,4.86624327,0.02896417,0.02192172,2023-02-14 23:00:00+00:00
1676419200000,8.63,17.29320631,0.03896208,0.07804355,2023-02-15 00:00:00+00:00
1676422800000,9.11,21.47701595,0.04120378,0.09708445,2023-02-15 01:00:00+00:00
1676426400000,5.81,12.02858403,0.02632193,0.05447958,2023-02-15 02:00:00+00:00
1676430000000,7.85,16.34195003,0.03552118,0.07391877,2023-02-15 03:00:00+00:00
1676433600000,7.53,25.45344229,0.03409569,0.11515916,2023-02-15 04:00:00+00:00
1676437200000,10.71,13.052007,0.04838692,0.05896168,2023-02-15 05:00:00+00:00
1676440800000,7.16,18.95425286,0.03237229,0.08565159,2023-02-15 06:00:00+00:00
1676444400000,6.5,9.5947213,0.02939861,0.04338953,2023-02-15 07:00:00+00:00
1676448000000,9.47,14.0465553,0.04286228,0.06356311,2023-02-15 08:00:00+00:00
1676451600000,6.59,18.64122412,0.02972417,0.08403547,2023-02-15 09:00:00+00:00
1676455200000,4.69,15.02303061,0.02109291,0.06753351,2023-02-15 10:00:00+00:00
1676458800000,4.58,17.39100685,0.02040532,0.07743809,2023-02-15 11:00:00+00:00
1676462400000,2.83,13.08683111,0.01242743,0.05744254,2023-02-15 12:00:00+00:00
1676466000000,2.13,5.07631203,0.00938373,0.02236083,2023-02-15 13:00:00+00:00
1676469600000,6.27,17.72066677,0.02764006,0.07807862,2023-02-15 14:00:00+00:00
1676473200000,2.77,19.89032449,0.01214408,0.08713663,2023-02-15 15:00:00+00:00
1676476800000,5.42,11.87652568,0.02381047,0.05215967,2023-02-15 16:00:00+00:00
1676480400000,6.05,13.6661181,0.02652871,0.0599047,2023-02-15 17:00:00+00:00
1676484000000,5.76,4.03627128,0.02507197,0.01757029,2023-02-15 18:00:00+00:00
1676487600000,7.01,25.44125856,0.03006145,0.10901522,2023-02-15 19:00:00+00:00
1676491200000,6.2,13.05984731,0.02567815,0.05407378,2023-02-15 20:00:00+00:00
1676494800000,4.07,7.46501602,0.01683498,0.03087364,2023-02-15 21:00:00+00:00
1676498400000,5.57,-1.63707896,0.02306265,-0.00678037,2023-02-15 22:00:00+00:00
1676502000000,4.99,0.27478291,0.02051468,0.00112989,2023-02-15 23:00:00+00:00
1676505600000,4.98,6.91346632,0.02025776,0.02812055,2023-02-16 00:00:00+00:00
1676509200000,3.92,-0.29740286,0.01591738,-0.00120783,2023-02-16 01:00:00+00:00
1676512800000,3.91,1.77795468,0.01583773,0.00720235,2023-02-16 02:00:00+00:00
1676516400000,6.65,5.06613582,0.02688779,0.0204851,2023-02-16 03:00:00+00:00
1676520000000,4.61,-1.84168389,0.01871386,-0.0074781,2023-02-16 04:00:00+00:00
1676523600000,4.79,10.56927625,0.0194069,0.04281188,2023-02-16 05:00:00+00:00
1676527200000,10.24,3.61773935,0.04164958,0.01471855,2023-02-16 06:00:00+00:00
1676530800000,7.01,7.73977397,0.02848094,0.03144501,2023-02-16 07:00:00+00:00
1676534400000,3.05,-0.70169729,0.01240829,-0.00285515,2023-02-16 08:00:00+00:00
1676538000000,6.44,9.02782864,0.0261325,0.03662966,2023-02-16 09:00:00+00:00
1676541600000,5.04,14.61801632,0.02047306,0.05935695,2023-02-16 10:00:00+00:00
1676545200000,2.62,3.22217516,0.01066404,0.01311472,2023-02-16 11:00:00+00:00
1676548800000,4.11,-0.83710437,0.01671714,-0.00340555,2023-02-16 12:00:00+00:00
1676552400000,2.74,-6.48902665,0.01120846,-0.02655456,2023-02-16 13:00:00+00:00
1676556000000,3.35,1.81032365,0.01371613,0.0074126,2023-02-16 14:00:00+00:00
1676559600000,3.89,-1.81052225,0.0155149,-0.00722274,2023-02-16 15:00:00+00:00
1676563200000,6.54,-3.56826461,0.02626672,-0.0143371,2023-02-16 16:00:00+00:00
1676566800000,3.19,-1.07348121,0.01281542,-0.00431331,2023-02-16 17:00:00+00:00
1676570400000,2.11,-1.64346166,0.00844964,-0.00658235,2023-02-16 18:00:00+00:00
1676574000000,4.8,1.14422819,0.01929836,0.00460104,2023-02-16 19:00:00+00:00
1676577600000,6.78,-6.31259992,0.02759984,-0.02571086,2023-02-16 20:00:00+00:00
1676581200000,2.81,0.689509,0.01145207,0.00281032,2023-02-16 21:00:00+00:00
1676584800000,5.21,17.24193245,0.02171307,0.07182104,2023-02-16 22:00:00+00:00
1676588400000,-1.57,-16.89767401,-0.00667582,-0.07189765,2023-02-16 23:00:00+00:00
1676592000000,-0.18,0.42753654,-0.00075907,0.00180289,2023-02-17 00:00:00+00:00
1676595600000,2.45,3.81063508,0.01027259,0.01597668,2023-02-17 01:00:00+00:00
1676599200000,-0.15,4.39835607,-0.00063099,0.01849847,2023-02-17 02:00:00+00:00
1676602800000,0.29,4.61981218,0.00121651,0.01937599,2023-02-17 03:00:00+00:00
1676606400000,-0.85,7.52584203,-0.00357066,0.03160322,2023-02-17 04:00:00+00:00
1676610000000,-2.95,-0.7572887,-0.01244329,-0.003194,2023-02-17 05:00:00+00:00
1676613600000,2.8,9.59345474,0.01183027,0.04052164,2023-02-17 06:00:00+00:00
1676617200000,1.27,10.45322641,0.00537292,0.04420674,2023-02-17 07:00:00+00:00
1676620800000,2.2,7.70619845,0.00924478,0.03237529,2023-02-17 08:00:00+00:00
1676624400000,1.88,16.71690075,0.00791805,0.07036305,2023-02-17 09:00:00+00:00
1676628000000,5.67,10.30334211,0.02387025,0.04336779,2023-02-17 10:00:00+00:00
1676631600000,2.59,6.24316476,0.01088701,0.02623898,2023-02-17 11:00:00+00:00
1676635200000,3.66,7.31393694,0.0153334,0.03063671,2023-02-17 12:00:00+00:00
1676638800000,2.81,0.8168113,0.01181554,0.00343483,2023-02-17 13:00:00+00:00
1676642400000,2.61,12.27090013,0.01093612,0.05139531,2023-02-17 14:00:00+00:00
1676646000000,0.85,-3.38659188,0.00352251,-0.01403695,2023-02-17 15:00:00+00:00
1676649600000,2.29,9.39955698,0.00950554,0.03900503,2023-02-17 16:00:00+00:00
1676653200000,-1.78,-17.59190828,-0.0073256,-0.07244671,2023-02-17 17:00:00+00:00
1676656800000,0.78,0.96026888,0.00320188,0.00394185,2023-02-17 18:00:00+00:00
1676660400000,3.44,7.15006485,0.0140268,0.02915038,2023-02-17 19:00:00+00:00
1676664000000,7.96,25.05813895,0.03206972,0.10088618,2023-02-17 20:00:00+00:00
1676667600000,0.55,1.40691946,0.00224706,0.00574786,2023-02-17 21:00:00+00:00
1676671200000,1.59,4.44019388,0.00644269,0.01798961,2023-02-17 22:00:00+00:00
1676674800000,7.63,6.94105804,0.03105417,0.02825096,2023-02-17 23:00:00+00:00
1676678400000,5.23,13.79874494,0.02123191,0.05599842,2023-02-18 00:00:00+00:00
1676682000000,4.29,-2.73172826,0.01739649,-0.01108066,2023-02-18 01:00:00+00:00
1676685600000,7.81,12.00856094,0.03180504,0.04889467,2023-02-18 02:00:00+00:00
1676689200000,5.52,-5.03607614,0.0224302,-0.02047258,2023-02-18 03:00:00+00:00
1676692800000,7.19,4.02729216,0.02919914,0.01635724,2023-02-18 04:00:00+00:00
1676696400000,8.0,7.37977546,0.03246566,0.02994942,2023-02-18 05:00:00+00:00
1676700000000,3.58,0.91367152,0.01453709,0.00371049,2023-02-18 06:00:00+00:00
1676703600000,5.59,5.33524749,0.02279864,0.02175986,2023-02-18 07:00:00+00:00
1676707200000,3.43,0.51306506,0.0139496,0.00208685,2023-02-18 08:00:00+00:00
1676710800000,6.7,14.85087269,0.02728786,0.06046478,2023-02-18 09:00:00+00:00
1676714400000,6.0,5.69355617,0.02453304,0.02328034,2023-02-18 10:00:00+00:00
1676718000000,7.3,10.66627117,0.02977232,0.04349535,2023-02-18 11:00:00+00:00
1676721600000,5.13,8.83486726,0.02083644,0.03587904,2023-02-18 12:00:00+00:00
1676725200000,5.06,12.89961809,0.02058436,0.05245962,2023-02-18 13:00:00+00:00
1676728800000,7.78,13.29254168,0.03150929,0.05382327,2023-02-18 14:00:00+00:00
1676732400000,6.67,15.46670152,0.02703879,0.06267644,2023-02-18 15:00:00+00:00
1676736000000,6.13,17.55121705,0.02487538,0.07118937,2023-02-18 16:00:00+00:00
1676739600000,5.74,9.5564556,0.02325205,0.03870606,2023-02-18 17:00:00+00:00
1676743200000,7.36,4.69941616,0.02978486,0.01901991,2023-02-18 18:00:00+00:00
1676746800000,7.63,15.19115855,0.03100575,0.06171278,2023-02-18 19:00:00+00:00
1676750400000,4.87,5.84567175,0.01980101,0.02376707,2023-02-18 20:00:00+00:00
1676754000000,4.77,15.89832443,0.01937777,0.06455658,2023-02-18 21:00:00+00:00
1676757600000,5.16,7.41709388,0.02095234,0.03011458,2023-02-18 22:00:00+00:00
1676761200000,4.28,18.06157603,0.01737581,0.07328478,2023-02-18 23:00:00+00:00
1676764800000,3.02,3.54224557,0.01220732,0.01431802,2023-02-19 00:00:00+00:00
1676768400000,8.19,10.50830379,0.03314784,0.04252685,2023-02-19 01:00:00+00:00
1676772000000,6.04,15.74187719,0.02446972,0.06374965,2023-02-19 02:00:00+00:00
1676775600000,4.22,9.35576606,0.01709769,0.03789781,2023-02-19 03:00:00+00:00
1676779200000,4.12,3.71619203,0.01667149,0.01503773,2023-02-19 04:00:00+00:00
1676782800000,4.48,10.02719458,0.01809543,0.04049236,2023-02-19 05:00:00+00:00
1676786400000,5.67,11.27891509,0.02302202,0.04578559,2023-02-19 06:00:00+00:00
1676790000000,1.58,7.69517255,0.00642731,0.03129552,2023-02-19 07:00:00+00:00
1676793600000,2.29,13.74458715,0.00932067,0.05591658,2023-02-19 08:00:00+00:00
1676797200000,2.35,5.4204996,0.00955307,0.02203232,2023-02-19 09:00:00+00:00
1676800800000,0.03,2.17472192,0.00012168,0.00881991,2023-02-19 10:00:00+00:00
1676804400000,7.78,16.25123557,0.03153701,0.06585339,2023-02-19 11:00:00+00:00
1676808000000,9.91,18.33329665,0.04012685,0.07420853,2023-02-19 12:00:00+00:00
1676811600000,5.16,14.38978336,0.0209161,0.05830728,2023-02-19 13:00:00+00:00
1676815200000,2.91,8.45840226,0.01175349,0.03415584,2023-02-19 14:00:00+00:00
1676818800000,3.53,9.5417355,0.01416407,0.03827684,2023-02-19 15:00:00+00:00
1676822400000,6.7,17.75527849,0.02704053,0.07162656,2023-02-19 16:00:00+00:00
1676826000000,2.72,12.80819653,0.01116505,0.05255328,2023-02-19 17:00:00+00:00
1676829600000,6.12,10.72885774,0.02501589,0.04384663,2023-02-19 18:00:00+00:00
1676833200000,2.15,13.00471993,0.008767,0.05300553,2023-02-19 19:00:00+00:00
1676836800000,7.55,13.14855886,0.03079305,0.0536148,2023-02-19 20:00:00+00:00
1676840400000,5.8,9.73246266,0.02363384,0.03965149,2023-02-19 21:00:00+00:00
1676844000000,4.99,5.87755928,0.02037471,0.02399784,2023-02-19 22:00:00+00:00
1676847600000,9.55,28.38221587,0.03934614,0.11684441,2023-02-19 23:00:00+00:00
1676851200000,3.47,-1.00614262,0.01433229,-0.00415648,2023-02-20 00:00:00+00:00
1676854800000,6.46,15.29873822,0.0266535,0.06309848,2023-02-20 01:00:00+00:00
1676858400000,5.66,12.67181096,0.02325005,0.05203806,2023-02-20 02:00:00+00:00
1676862000000,5.44,8.84326906,0.02227778,0.03620973,2023-02-20 03:00:00+00:00
1676865600000,3.96,8.70039758,0.01617366,0.03552778,2023-02-20 04:00:00+00:00
1676869200000,3.29,3.78009132,0.01343278,0.01543347,2023-02-20 05:00:00+00:00
1676872800000,2.23,4.49590334,0.00910147,0.01834777,2023-02-20 06:00:00+00:00
1676876400000,1.41,2.28429023,0.00575424,0.00932191,2023-02-20 07:00:00+00:00
1676880000000,2.1,3.08668171,0.00858575,0.01261924,2023-02-20 08:00:00+00:00
1676883600000,4.9,11.04940822,0.01969113,0.04439216,2023-02-20 09:00:00+00:00
1676887200000,3.48,-0.74706201,0.01397166,-0.00299985,2023-02-20 10:00:00+00:00
1676890800000,2.62,-2.5924638,0.01052632,-0.01041787,2023-02-20 11:00:00+00:00
1676894400000,0.79,0.25794539,0.00318343,0.00103945,2023-02-20 12:00:00+00:00
1676898000000,1.08,5.05087474,0.00434516,0.02031791,2023-02-20 13:00:00+00:00
1676901600000,-1.15,4.38007766,-0.00460534,0.01753677,2023-02-20 14:00:00+00:00
1676905200000,0.33,-1.42872176,0.00132302,-0.00572838,2023-02-20 15:00:00+00:00
1676908800000,3.47,2.91383813,0.01394459,0.01170985,2023-02-20 16:00:00+00:00
1676912400000,0.84,-0.83318977,0.00338572,-0.0033585,2023-02-20 17:00:00+00:00
1676916000000,3.41,2.20450863,0.0137391,0.00888253,2023-02-20 18:00:00+00:00
1676919600000,2.03,1.96085531,0.00816173,0.00788375,2023-02-20 19:00:00+00:00
1676923200000,1.34,4.88355545,0.00540303,0.01968821,2023-02-20 20:00:00+00:00
1676926800000,-0.05,-0.68162403,-0.00020186,-0.00275193,2023-02-20 21:00:00+00:00
1676930400000,0.18,-6.81014393,0.00072861,-0.02757419,2023-02-20 22:00:00+00:00
1676934000000,2.77,31.74569366,0.01115038,0.12764033,2023-02-20 23:00:00+00:00
1676937600000,2.09,5.38799046,0.00840755,0.02167168,2023-02-21 00:00:00+00:00
1676941200000,1.87,3.39986408,0.007521,0.01367316,2023-02-21 01:00:00+00:00
1676944800000,0.37,-7.32566367,0.00148526,-0.02941583,2023-02-21 02:00:00+00:00
1676948400000,1.77,0.84696948,0.00710086,0.00339799,2023-02-21 03:00:00+00:00
1676952000000,-1.0,-0.10544329,-0.0040154,-0.00042338,2023-02-21 04:00:00+00:00
1676955600000,3.95,8.52672703,0.0158346,0.03417533,2023-02-21 05:00:00+00:00
1676959200000,2.64,0.33626639,0.01054632,0.00134345,2023-02-21 06:00:00+00:00
